File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Crossroad-160419_234502-S198-E211,Junk,,Crossroad-160419_234502-S198-E211.png (https://dl.airtable.com/.attachments/624acaa28ee21d455174b605b39a0a14/c9ed80ef/Crossroad-160419_234502-S198-E211.png),Crossroad-160419_234502-S198-E211.wav (https://dl.airtable.com/.attachments/21ab1762e39542ea04d9f5b6b506257a/4f0a2256/Crossroad-160419_234502-S198-E211.wav),Male,13.0,2019-04-17 11:48,Secretary_Island/Crossroad,
Crossroad-160419_234502-S326-E333,Junk,,Crossroad-160419_234502-S326-E333.png (https://dl.airtable.com/.attachments/e1be590a6bc81596f290d57a7d559f84/61a94593/Crossroad-160419_234502-S326-E333.png),Crossroad-160419_234502-S326-E333.wav (https://dl.airtable.com/.attachments/ba1865f52782b8240924db4b30faecd9/f8a87e8c/Crossroad-160419_234502-S326-E333.wav),Male,7.0,2019-04-17 11:50,Secretary_Island/Crossroad,
Crossroad-160419_234502-S444-E451,Investigate,,Crossroad-160419_234502-S444-E451.png (https://dl.airtable.com/.attachments/5c87d9bcb66b9993d4b5559737c7ca5b/5da69f7a/Crossroad-160419_234502-S444-E451.png),Crossroad-160419_234502-S444-E451.wav (https://dl.airtable.com/.attachments/387171f83c9faed1b3952b467cfe3396/65d6b5ec/Crossroad-160419_234502-S444-E451.wav),Male,7.0,2019-04-17 11:52,Secretary_Island/Crossroad,
Crossroad-160419_234502-S482-E492,Investigate,,Crossroad-160419_234502-S482-E492.png (https://dl.airtable.com/.attachments/b0a7fada91820d48b9b6bc4894fcd74d/b30d6279/Crossroad-160419_234502-S482-E492.png),Crossroad-160419_234502-S482-E492.wav (https://dl.airtable.com/.attachments/213331d4b4eb1b5e31ec19f0eb5e2560/996966a6/Crossroad-160419_234502-S482-E492.wav),Male,10.0,2019-04-17 11:53,Secretary_Island/Crossroad,
Lake_Sec-090318_224502-S781-E788,Junk,,Lake_Sec-090318_224502-S781-E788.png (https://dl.airtable.com/.attachments/ad83d8687a18b87b6364437929e73c41/c78ec8ab/Lake_Sec-090318_224502-S781-E788.png),Lake_Sec-090318_224502-S781-E788.wav (https://dl.airtable.com/.attachments/c48fe942ef6717a6493d4fdb940fa4ef/845369f3/Lake_Sec-090318_224502-S781-E788.wav),Male,7.0,2018-03-10 11:58,Secretary_Island/Lake_Sec,
Lake_Sec-090318_224502-S815-E825,Junk,,Lake_Sec-090318_224502-S815-E825.png (https://dl.airtable.com/.attachments/a6e1c4faa1d85f833ed3a92da8523417/1bf1e24c/Lake_Sec-090318_224502-S815-E825.png),Lake_Sec-090318_224502-S815-E825.wav (https://dl.airtable.com/.attachments/d24947795b370bedd58efdca7a45093b/f78324f8/Lake_Sec-090318_224502-S815-E825.wav),Male,10.0,2018-03-10 11:58,Secretary_Island/Lake_Sec,
Lake_Sec-090318_224502-S830-E837,Junk,,Lake_Sec-090318_224502-S830-E837.png (https://dl.airtable.com/.attachments/6720fed9f30c0648da06b764c4000b99/685837e1/Lake_Sec-090318_224502-S830-E837.png),Lake_Sec-090318_224502-S830-E837.wav (https://dl.airtable.com/.attachments/53f7d9b69702cf45e664635ef596339b/116c7bf3/Lake_Sec-090318_224502-S830-E837.wav),Male,7.0,2018-03-10 11:58,Secretary_Island/Lake_Sec,
Lake_Sec-090318_230002-S142-E149,Junk,,Lake_Sec-090318_230002-S142-E149.png (https://dl.airtable.com/.attachments/23fa84157f73e99a13acee2745766962/d1e84871/Lake_Sec-090318_230002-S142-E149.png),Lake_Sec-090318_230002-S142-E149.wav (https://dl.airtable.com/.attachments/d355eeed1ab8c996006ee0aec52abd9f/0a68189d/Lake_Sec-090318_230002-S142-E149.wav),Male,7.0,2018-03-10 12:02,Secretary_Island/Lake_Sec,
Lake_Sec-090318_233002-S884-E891,Junk,,Lake_Sec-090318_233002-S884-E891.png (https://dl.airtable.com/.attachments/4005bf7800eba82a808258ccf6f0c858/3c1f9ec2/Lake_Sec-090318_233002-S884-E891.png),Lake_Sec-090318_233002-S884-E891.wav (https://dl.airtable.com/.attachments/71d75fec74e576ccf185ba9f02167de9/88cd64ae/Lake_Sec-090318_233002-S884-E891.wav),Male,7.0,2018-03-10 12:44,Secretary_Island/Lake_Sec,
Lake_Sec-090318_234502-S23-E35,Kiwi,,Lake_Sec-090318_234502-S23-E35.png (https://dl.airtable.com/.attachments/01d06a673e1c62e6a7ad4bcea8847ba0/43c03f4a/Lake_Sec-090318_234502-S23-E35.png),Lake_Sec-090318_234502-S23-E35.wav (https://dl.airtable.com/.attachments/ac7afef3827b2aa3839fdc6807098c6e/d22cb950/Lake_Sec-090318_234502-S23-E35.wav),Male,12.0,2018-03-10 12:45,Secretary_Island/Lake_Sec,
Lake_Sec-090418_220001-S753-E763,Junk,,Lake_Sec-090418_220001-S753-E763.png (https://dl.airtable.com/.attachments/932ee24ebc751e387d8bd242a14305c7/57ccb8c0/Lake_Sec-090418_220001-S753-E763.png),Lake_Sec-090418_220001-S753-E763.wav (https://dl.airtable.com/.attachments/bef3403555c916243e94f80a461ab3b4/3bc88f7c/Lake_Sec-090418_220001-S753-E763.wav),Male,10.0,2018-04-10 10:12,Secretary_Island/Lake_Sec,
Lake_Sec-090418_223002-S190-E208,Junk,,Lake_Sec-090418_223002-S190-E208.png (https://dl.airtable.com/.attachments/4ed3b15daf1513d6a670c46c9eeb39ef/85fd1f0b/Lake_Sec-090418_223002-S190-E208.png),Lake_Sec-090418_223002-S190-E208.wav (https://dl.airtable.com/.attachments/811ebe7e0a5cbe1d59bc7bb45b496115/7e205573/Lake_Sec-090418_223002-S190-E208.wav),Male,18.0,2018-04-10 10:33,Secretary_Island/Lake_Sec,
Lake_Sec-090418_230002-S69-E82,Kiwi,,Lake_Sec-090418_230002-S69-E82.png (https://dl.airtable.com/.attachments/21d7dfb38b83e34ae1d009ea65546f7b/9366ba5c/Lake_Sec-090418_230002-S69-E82.png),Lake_Sec-090418_230002-S69-E82.wav (https://dl.airtable.com/.attachments/e1f372b8d170b07e5deb16ec3e503cb5/6e98fb2e/Lake_Sec-090418_230002-S69-E82.wav),Male,13.0,2018-04-10 11:01,Secretary_Island/Lake_Sec,
Lake_Sec-090418_231502-S313-E319,Junk,,Lake_Sec-090418_231502-S313-E319.png (https://dl.airtable.com/.attachments/f3aaa8b86ede3edffaf2d8cbf8258aa5/5199da14/Lake_Sec-090418_231502-S313-E319.png),Lake_Sec-090418_231502-S313-E319.wav (https://dl.airtable.com/.attachments/cc4064851d6b86c916d8a9937e6e3990/b4286a72/Lake_Sec-090418_231502-S313-E319.wav),Male,6.0,2018-04-10 11:20,Secretary_Island/Lake_Sec,
Lake_Sec-040418_221502-S845-E852,Junk,,Lake_Sec-040418_221502-S845-E852.png (https://dl.airtable.com/.attachments/7efb5fea4992ebb887f02e7593ae1edc/5698e9cb/Lake_Sec-040418_221502-S845-E852.png),Lake_Sec-040418_221502-S845-E852.wav (https://dl.airtable.com/.attachments/6aa1b13a8e1309a672eb6a01e305f862/93be4f4d/Lake_Sec-040418_221502-S845-E852.wav),Male,7.0,2018-04-05 10:29,Secretary_Island/Lake_Sec,
Lake_Sec-040418_233002-S211-E218,Junk,,Lake_Sec-040418_233002-S211-E218.png (https://dl.airtable.com/.attachments/8a8e0d452723869b8a4eeb95c2851382/001e9198/Lake_Sec-040418_233002-S211-E218.png),Lake_Sec-040418_233002-S211-E218.wav (https://dl.airtable.com/.attachments/9eb9e8d3f43171b3c3706bbcbc197e28/08fed3c2/Lake_Sec-040418_233002-S211-E218.wav),Male,7.0,2018-04-05 11:33,Secretary_Island/Lake_Sec,
Lake_Sec-040418_233002-S298-E308,Junk,,Lake_Sec-040418_233002-S298-E308.png (https://dl.airtable.com/.attachments/85a9eda86c627505dcbdfce399fc030b/778ce4e3/Lake_Sec-040418_233002-S298-E308.png),Lake_Sec-040418_233002-S298-E308.wav (https://dl.airtable.com/.attachments/209d6b2983cbd035595a0f49dd1adff7/3e468170/Lake_Sec-040418_233002-S298-E308.wav),Male,10.0,2018-04-05 11:35,Secretary_Island/Lake_Sec,
Lake_Sec-040419_220001-S39-E57,Junk,,Lake_Sec-040419_220001-S39-E57.png (https://dl.airtable.com/.attachments/a19793c7c3a7b243f7da6492ffef0f0c/c9de281b/Lake_Sec-040419_220001-S39-E57.png),Lake_Sec-040419_220001-S39-E57.wav (https://dl.airtable.com/.attachments/b4db14120de84cc4d3bb68c13739e58c/30f01ea8/Lake_Sec-040419_220001-S39-E57.wav),Male,18.0,2019-04-05 11:00,Secretary_Island/Lake_Sec,
Lake_Sec-040419_221502-S76-E86,Junk,,Lake_Sec-040419_221502-S76-E86.png (https://dl.airtable.com/.attachments/58b719f6c0e1a9e21fa075cf24ad0f76/b887af7e/Lake_Sec-040419_221502-S76-E86.png),Lake_Sec-040419_221502-S76-E86.wav (https://dl.airtable.com/.attachments/f5e7ca488fdb208c80c46fae4cc60f77/2d9f7693/Lake_Sec-040419_221502-S76-E86.wav),Male,10.0,2019-04-05 11:16,Secretary_Island/Lake_Sec,
Lake_Sec-040419_223002-S226-E239,Investigate,"Close weka
",Lake_Sec-040419_223002-S226-E239.png (https://dl.airtable.com/.attachments/dbf202c3a20c7478f51e5984da87244b/d3ccdc60/Lake_Sec-040419_223002-S226-E239.png),Lake_Sec-040419_223002-S226-E239.wav (https://dl.airtable.com/.attachments/2d7c5b07b677ace19bfcb43cce99c24b/b2ef78b5/Lake_Sec-040419_223002-S226-E239.wav),Male,13.0,2019-04-05 11:33,Secretary_Island/Lake_Sec,
Lake_Sec-040419_223002-S251-E260,Investigate,close weka,Lake_Sec-040419_223002-S251-E260.png (https://dl.airtable.com/.attachments/b576c08762baad44d4cd7e6c3b317291/fc0b5e80/Lake_Sec-040419_223002-S251-E260.png),Lake_Sec-040419_223002-S251-E260.wav (https://dl.airtable.com/.attachments/951ae036ff5cededf958cdfcc94e4dc0/e0cb352b/Lake_Sec-040419_223002-S251-E260.wav),Male,9.0,2019-04-05 11:34,Secretary_Island/Lake_Sec,
Lake_Sec-040419_224502-S548-E563,Kiwi,,Lake_Sec-040419_224502-S548-E563.png (https://dl.airtable.com/.attachments/c917ab6779b8410ed93f6ab6431b643b/e5aa9639/Lake_Sec-040419_224502-S548-E563.png),Lake_Sec-040419_224502-S548-E563.wav (https://dl.airtable.com/.attachments/a1a1c962c23ebb85e499db052d464acc/82f63e74/Lake_Sec-040419_224502-S548-E563.wav),Male,15.0,2019-04-05 11:54,Secretary_Island/Lake_Sec,
Lake_Sec-040419_224502-S570-E580,Junk,,Lake_Sec-040419_224502-S570-E580.png (https://dl.airtable.com/.attachments/299c7f5d2345ebac27e7ac1061cfa6fc/819f5041/Lake_Sec-040419_224502-S570-E580.png),Lake_Sec-040419_224502-S570-E580.wav (https://dl.airtable.com/.attachments/a507779136f9659d8061349bebfcd221/f30918a7/Lake_Sec-040419_224502-S570-E580.wav),Male,10.0,2019-04-05 11:54,Secretary_Island/Lake_Sec,
Lake_Sec-040419_224502-S589-E601,Kiwi,,Lake_Sec-040419_224502-S589-E601.png (https://dl.airtable.com/.attachments/3ee5ce088d12f18120cf673add3c9392/aa065cc3/Lake_Sec-040419_224502-S589-E601.png),Lake_Sec-040419_224502-S589-E601.wav (https://dl.airtable.com/.attachments/b99f3898c3ec6ef0ff9600cbba14c373/58f9eaa4/Lake_Sec-040419_224502-S589-E601.wav),Male,12.0,2019-04-05 11:54,Secretary_Island/Lake_Sec,
Crossroad-120419_224502-S39-E46,Junk,,Crossroad-120419_224502-S39-E46.png (https://dl.airtable.com/.attachments/76563fadfcc0600a6a4f0b1cec188815/6a39e0b6/Crossroad-120419_224502-S39-E46.png),Crossroad-120419_224502-S39-E46.wav (https://dl.airtable.com/.attachments/854a42a1854622a3b433d90bb9576c92/fe6ebaeb/Crossroad-120419_224502-S39-E46.wav),Male,7.0,2019-04-13 10:45,Secretary_Island/Crossroad,
Crossroad-120419_224502-S245-E263,Kiwi,,Crossroad-120419_224502-S245-E263.png (https://dl.airtable.com/.attachments/f11ee5b2d07e75daeb22497fe3c632e8/921320fc/Crossroad-120419_224502-S245-E263.png),Crossroad-120419_224502-S245-E263.wav (https://dl.airtable.com/.attachments/b0031f4bf35013f54a480e0c40c2cb10/bd1fbee5/Crossroad-120419_224502-S245-E263.wav),Male,18.0,2019-04-13 10:49,Secretary_Island/Crossroad,
Crossroad-120419_224502-S394-E401,Investigate,,Crossroad-120419_224502-S394-E401.png (https://dl.airtable.com/.attachments/67e70afea5d2454f29c0d7f9f1ba654e/8e6623d4/Crossroad-120419_224502-S394-E401.png),Crossroad-120419_224502-S394-E401.wav (https://dl.airtable.com/.attachments/5138bfc8220313ba95035314061edaad/9055c4e3/Crossroad-120419_224502-S394-E401.wav),Male,7.0,2019-04-13 10:51,Secretary_Island/Crossroad,
Crossroad-120419_224502-S466-E478,Kiwi,,Crossroad-120419_224502-S466-E478.png (https://dl.airtable.com/.attachments/cf6d72bcab008fa6b3c0d6346c37f4cd/a0377232/Crossroad-120419_224502-S466-E478.png),Crossroad-120419_224502-S466-E478.wav (https://dl.airtable.com/.attachments/b2cd4e666d4aa91c59a696750fbcd14e/a9836538/Crossroad-120419_224502-S466-E478.wav),Male,12.0,2019-04-13 10:52,Secretary_Island/Crossroad,
Crossroad-120419_224502-S490-E496,Kiwi,,Crossroad-120419_224502-S490-E496.png (https://dl.airtable.com/.attachments/f33b90f22d586dc11bb46f23ff6ddfdf/df02797e/Crossroad-120419_224502-S490-E496.png),Crossroad-120419_224502-S490-E496.wav (https://dl.airtable.com/.attachments/f0784226ddfa8a2ee946b01e81c3753a/b67101d4/Crossroad-120419_224502-S490-E496.wav),Male,6.0,2019-04-13 10:53,Secretary_Island/Crossroad,
Crossroad-120419_230002-S882-E898,Kiwi,,Crossroad-120419_230002-S882-E898.png (https://dl.airtable.com/.attachments/b022a14f4e3451d2f409fad5895ae348/d7ab62c1/Crossroad-120419_230002-S882-E898.png),Crossroad-120419_230002-S882-E898.wav (https://dl.airtable.com/.attachments/4768359c7f8211d461632bb1fe31f31c/f78d5567/Crossroad-120419_230002-S882-E898.wav),Male,16.0,2019-04-13 11:14,Secretary_Island/Crossroad,
Crossroad-120419_231502-S1-E12,Kiwi,,Crossroad-120419_231502-S1-E12.png (https://dl.airtable.com/.attachments/c125313e00ccb4fa4bd99608b3148417/4ddc533a/Crossroad-120419_231502-S1-E12.png),Crossroad-120419_231502-S1-E12.wav (https://dl.airtable.com/.attachments/96c66101725affbba0668cc97d464fd5/602d6c9b/Crossroad-120419_231502-S1-E12.wav),Male,11.0,2019-04-13 11:15,Secretary_Island/Crossroad,
Crossroad-120419_231502-S33-E40,Junk,,Crossroad-120419_231502-S33-E40.png (https://dl.airtable.com/.attachments/ccf8d117373da3a750519ddcb462be12/5e309dd2/Crossroad-120419_231502-S33-E40.png),Crossroad-120419_231502-S33-E40.wav (https://dl.airtable.com/.attachments/5b9cb94e02aed35d2c321cffe64c9ce9/2d95c2eb/Crossroad-120419_231502-S33-E40.wav),Male,7.0,2019-04-13 11:15,Secretary_Island/Crossroad,
Crossroad-120419_231502-S53-E60,Junk,,Crossroad-120419_231502-S53-E60.png (https://dl.airtable.com/.attachments/ee4f214fec79125b47dd00bd531647e3/622006fa/Crossroad-120419_231502-S53-E60.png),Crossroad-120419_231502-S53-E60.wav (https://dl.airtable.com/.attachments/e99cd3a9ea7c6ae6baae0a34467a2444/87e6752c/Crossroad-120419_231502-S53-E60.wav),Male,7.0,2019-04-13 11:15,Secretary_Island/Crossroad,
Crossroad-120419_231502-S520-E530,Kiwi,,Crossroad-120419_231502-S520-E530.png (https://dl.airtable.com/.attachments/47f798ae271bb250b1829fd5b58064f3/c900911d/Crossroad-120419_231502-S520-E530.png),Crossroad-120419_231502-S520-E530.wav (https://dl.airtable.com/.attachments/b141c15561166cd07ba7b37ef8683e6e/7ddd5a0f/Crossroad-120419_231502-S520-E530.wav),Male,10.0,2019-04-13 11:23,Secretary_Island/Crossroad,
Lake_Sec-190519_221502-S116-E122,Junk,,Lake_Sec-190519_221502-S116-E122.png (https://dl.airtable.com/.attachments/e7e55cb68545e6a30ad7c075fc9a3823/ab1623ef/Lake_Sec-190519_221502-S116-E122.png),Lake_Sec-190519_221502-S116-E122.wav (https://dl.airtable.com/.attachments/3973c4e5c5a1d72937181234723cda22/ac98e91e/Lake_Sec-190519_221502-S116-E122.wav),Male,6.0,2019-05-20 10:16,Secretary_Island/Lake_Sec,
Lake_Sec-190519_221502-S212-E221,Junk,,Lake_Sec-190519_221502-S212-E221.png (https://dl.airtable.com/.attachments/ab2f930274ca9734f6ed44643c8d2572/d73a2644/Lake_Sec-190519_221502-S212-E221.png),Lake_Sec-190519_221502-S212-E221.wav (https://dl.airtable.com/.attachments/21b7f236c1c654f70b07bbe89088cf27/2829a7e0/Lake_Sec-190519_221502-S212-E221.wav),Male,9.0,2019-05-20 10:18,Secretary_Island/Lake_Sec,
Lake_Sec-190519_221502-S395-E401,Junk,,Lake_Sec-190519_221502-S395-E401.png (https://dl.airtable.com/.attachments/89d9127c0b0cce85a1483e4d174a7c54/91cc354e/Lake_Sec-190519_221502-S395-E401.png),Lake_Sec-190519_221502-S395-E401.wav (https://dl.airtable.com/.attachments/b1b98d474cd07ee7a4f0cc47131ec1e3/21b3707c/Lake_Sec-190519_221502-S395-E401.wav),Male,6.0,2019-05-20 10:21,Secretary_Island/Lake_Sec,
Lake_Sec-190519_221502-S479-E488,Junk,,Lake_Sec-190519_221502-S479-E488.png (https://dl.airtable.com/.attachments/3cdb485bdcb45f763034fe8d31f683d5/dfb5c1f2/Lake_Sec-190519_221502-S479-E488.png),Lake_Sec-190519_221502-S479-E488.wav (https://dl.airtable.com/.attachments/7616bd6af3bd14a78fb2853ae402a4fe/4c9c95dd/Lake_Sec-190519_221502-S479-E488.wav),Male,9.0,2019-05-20 10:23,Secretary_Island/Lake_Sec,
Lake_Sec-190519_221502-S497-E506,Junk,,Lake_Sec-190519_221502-S497-E506.png (https://dl.airtable.com/.attachments/707224a699b7e7f9713bf07fc6ba4012/af2b3223/Lake_Sec-190519_221502-S497-E506.png),Lake_Sec-190519_221502-S497-E506.wav (https://dl.airtable.com/.attachments/e7d1d5e8a75c3ae28101a5aa7a95ffe1/ad65a981/Lake_Sec-190519_221502-S497-E506.wav),Male,9.0,2019-05-20 10:23,Secretary_Island/Lake_Sec,
Lake_Sec-190519_230002-S863-E872,Junk,,Lake_Sec-190519_230002-S863-E872.png (https://dl.airtable.com/.attachments/6a77e803467bd40681e48ef0f857d621/4f5e17f0/Lake_Sec-190519_230002-S863-E872.png),Lake_Sec-190519_230002-S863-E872.wav (https://dl.airtable.com/.attachments/3591ffb80472f44ac4c5bf631e863fc4/6787b0f2/Lake_Sec-190519_230002-S863-E872.wav),Male,9.0,2019-05-20 11:14,Secretary_Island/Lake_Sec,
Lake_Sec-190519_230002-S884-E899,Junk,,Lake_Sec-190519_230002-S884-E899.png (https://dl.airtable.com/.attachments/765d1735a28c2ca58e8aa73ad84d59ec/21fef061/Lake_Sec-190519_230002-S884-E899.png),Lake_Sec-190519_230002-S884-E899.wav (https://dl.airtable.com/.attachments/248d6d4804fcede573c0700a5344bec3/89b8a93d/Lake_Sec-190519_230002-S884-E899.wav),Male,15.0,2019-05-20 11:14,Secretary_Island/Lake_Sec,
Lake_Sec-190519_231502-S1-E67,Junk,,Lake_Sec-190519_231502-S1-E67.png (https://dl.airtable.com/.attachments/9d4b15152d470cc8e345852d987f39bd/14c063ba/Lake_Sec-190519_231502-S1-E67.png),Lake_Sec-190519_231502-S1-E67.wav (https://dl.airtable.com/.attachments/ac06de41fd0a3443bb8479d4de3671c9/5e4e70bc/Lake_Sec-190519_231502-S1-E67.wav),Male,66.0,2019-05-20 11:15,Secretary_Island/Lake_Sec,
Lake_Sec-190519_231502-S601-E613,Junk,,Lake_Sec-190519_231502-S601-E613.png (https://dl.airtable.com/.attachments/2a43270bc69287658c7f0dc2061cf056/51d5d8b6/Lake_Sec-190519_231502-S601-E613.png),Lake_Sec-190519_231502-S601-E613.wav (https://dl.airtable.com/.attachments/0ffb5c8fe4677c92d1f0f0a4dd644639/9c3167fb/Lake_Sec-190519_231502-S601-E613.wav),Male,12.0,2019-05-20 11:25,Secretary_Island/Lake_Sec,
Lake_Sec-190519_231502-S625-E658,Junk,,Lake_Sec-190519_231502-S625-E658.png (https://dl.airtable.com/.attachments/2366864bcb094eb0ae51d4ac201a2fe5/a1da7c1f/Lake_Sec-190519_231502-S625-E658.png),Lake_Sec-190519_231502-S625-E658.wav (https://dl.airtable.com/.attachments/19da34f6e52ad716829c6352d9084ff9/5682d13d/Lake_Sec-190519_231502-S625-E658.wav),Male,33.0,2019-05-20 11:25,Secretary_Island/Lake_Sec,
Crossroad-280419_221502-S460-E466,Junk,,Crossroad-280419_221502-S460-E466.png (https://dl.airtable.com/.attachments/4e22c60958fe1ffaf930a33b2a364d8d/bc1da6dd/Crossroad-280419_221502-S460-E466.png),Crossroad-280419_221502-S460-E466.wav (https://dl.airtable.com/.attachments/eae6613aac14cb6207c99367805ccd3d/b02dbe98/Crossroad-280419_221502-S460-E466.wav),Male,6.0,2019-04-29 10:22,Secretary_Island/Crossroad,
Crossroad-280419_221502-S703-E716,Junk,,Crossroad-280419_221502-S703-E716.png (https://dl.airtable.com/.attachments/7e05173ae548ecbe41bb6bae491dabc6/432fa1eb/Crossroad-280419_221502-S703-E716.png),Crossroad-280419_221502-S703-E716.wav (https://dl.airtable.com/.attachments/fe4995262a8da74e7101961a1b5682cc/eaaed13e/Crossroad-280419_221502-S703-E716.wav),Male,13.0,2019-04-29 10:26,Secretary_Island/Crossroad,
Crossroad-280419_223002-S478-E491,Junk,,Crossroad-280419_223002-S478-E491.png (https://dl.airtable.com/.attachments/b86a10f79ec0ec7c95cf3b74969da052/25f1ea0b/Crossroad-280419_223002-S478-E491.png),Crossroad-280419_223002-S478-E491.wav (https://dl.airtable.com/.attachments/db0c7ca13bfe9fac5488513f1715d7c8/46c5e65e/Crossroad-280419_223002-S478-E491.wav),Male,13.0,2019-04-29 10:38,Secretary_Island/Crossroad,
Crossroad-280419_223002-S525-E544,Junk,,Crossroad-280419_223002-S525-E544.png (https://dl.airtable.com/.attachments/1c1cad273ea31e07e861f3d8dc7484f6/ba331317/Crossroad-280419_223002-S525-E544.png),Crossroad-280419_223002-S525-E544.wav (https://dl.airtable.com/.attachments/805509a41256b653aee28301e3e5ad49/4d9c18f7/Crossroad-280419_223002-S525-E544.wav),Male,19.0,2019-04-29 10:38,Secretary_Island/Crossroad,
Crossroad-280419_223002-S558-E623,Junk,,Crossroad-280419_223002-S558-E623.png (https://dl.airtable.com/.attachments/b4b5f04dd6d48e0a9b1dec534b286f8a/57099dd8/Crossroad-280419_223002-S558-E623.png),Crossroad-280419_223002-S558-E623.wav (https://dl.airtable.com/.attachments/e0c62940f6e0c3d9b06c94bf6de31f3d/659f4e5c/Crossroad-280419_223002-S558-E623.wav),Male,65.0,2019-04-29 10:39,Secretary_Island/Crossroad,
Crossroad-280419_223002-S628-E635,Junk,,Crossroad-280419_223002-S628-E635.png (https://dl.airtable.com/.attachments/42cb8dea0108102fb57a37af24f80526/7d4e6967/Crossroad-280419_223002-S628-E635.png),Crossroad-280419_223002-S628-E635.wav (https://dl.airtable.com/.attachments/211a8bb27c5e30f54ce3a879a6e37c23/01ec19d0/Crossroad-280419_223002-S628-E635.wav),Male,7.0,2019-04-29 10:40,Secretary_Island/Crossroad,
Crossroad-280419_223002-S637-E644,Junk,,Crossroad-280419_223002-S637-E644.png (https://dl.airtable.com/.attachments/b003d67468ccb439ee607ed072b71050/fd5c4275/Crossroad-280419_223002-S637-E644.png),Crossroad-280419_223002-S637-E644.wav (https://dl.airtable.com/.attachments/247359c378849879e9023569269ba511/420248bc/Crossroad-280419_223002-S637-E644.wav),Male,7.0,2019-04-29 10:40,Secretary_Island/Crossroad,
Crossroad-280419_223002-S750-E800,Junk,,Crossroad-280419_223002-S750-E800.png (https://dl.airtable.com/.attachments/b829dc43d4c577e6981f9b1ab97215e8/9bdf3655/Crossroad-280419_223002-S750-E800.png),Crossroad-280419_223002-S750-E800.wav (https://dl.airtable.com/.attachments/f83dd55715cc81f45d6b7a8013747a16/72add1cb/Crossroad-280419_223002-S750-E800.wav),Male,50.0,2019-04-29 10:42,Secretary_Island/Crossroad,
Crossroad-280419_223002-S806-E815,Junk,,Crossroad-280419_223002-S806-E815.png (https://dl.airtable.com/.attachments/b99755567bbe1035646564f8866f9470/7847842b/Crossroad-280419_223002-S806-E815.png),Crossroad-280419_223002-S806-E815.wav (https://dl.airtable.com/.attachments/f21660aa0fabf0a320db5a21f5968b65/06c8bc17/Crossroad-280419_223002-S806-E815.wav),Male,9.0,2019-04-29 10:43,Secretary_Island/Crossroad,
Crossroad-280419_223002-S818-E824,Junk,,Crossroad-280419_223002-S818-E824.png (https://dl.airtable.com/.attachments/b186481a9e1185e6c35533bc2baf01d6/b12904f1/Crossroad-280419_223002-S818-E824.png),Crossroad-280419_223002-S818-E824.wav (https://dl.airtable.com/.attachments/c03b8fb2b5c8cc56c3ab98a544e9d8b3/975f431d/Crossroad-280419_223002-S818-E824.wav),Male,6.0,2019-04-29 10:43,Secretary_Island/Crossroad,
Lake_Sec-300419_234502-S871-E889,Kiwi,,Lake_Sec-300419_234502-S871-E889.png (https://dl.airtable.com/.attachments/0241e2bc087762a374c7b6fd634caaf5/27a3a35b/Lake_Sec-300419_234502-S871-E889.png),Lake_Sec-300419_234502-S871-E889.wav (https://dl.airtable.com/.attachments/87b1b636e350e49544225ee60ee6def9/014cac17/Lake_Sec-300419_234502-S871-E889.wav),Male,18.0,2019-05-01 11:59,Secretary_Island/Lake_Sec,
Lake_Sec-310318_221502-S709-E727,Junk,,Lake_Sec-310318_221502-S709-E727.png (https://dl.airtable.com/.attachments/b2b6fb22e23680b04913a4c9b6f9f9ea/14f84f57/Lake_Sec-310318_221502-S709-E727.png),Lake_Sec-310318_221502-S709-E727.wav (https://dl.airtable.com/.attachments/4a01ba12b9e9dc9442bec6f01a8d6a5a/b9165526/Lake_Sec-310318_221502-S709-E727.wav),Male,18.0,2018-04-01 10:26,Secretary_Island/Lake_Sec,
Lake_Sec-310318_230002-S23-E33,Junk,,Lake_Sec-310318_230002-S23-E33.png (https://dl.airtable.com/.attachments/434ce9833240a8f7d65c3894f9e20e5b/5edcf453/Lake_Sec-310318_230002-S23-E33.png),Lake_Sec-310318_230002-S23-E33.wav (https://dl.airtable.com/.attachments/34276c97b06f399f1db0f2c4a74d6a10/c2bab0ce/Lake_Sec-310318_230002-S23-E33.wav),Male,10.0,2018-04-01 11:00,Secretary_Island/Lake_Sec,
Lake_Sec-310318_231502-S290-E306,Kiwi,,Lake_Sec-310318_231502-S290-E306.png (https://dl.airtable.com/.attachments/d181cbf9ca308e44441f5f813bcc06c5/79c7f734/Lake_Sec-310318_231502-S290-E306.png),Lake_Sec-310318_231502-S290-E306.wav (https://dl.airtable.com/.attachments/29aac32113f4455dd1153ece434c201c/83bdf7e3/Lake_Sec-310318_231502-S290-E306.wav),Male,16.0,2018-04-01 11:19,Secretary_Island/Lake_Sec,
Lake_Sec-310318_233002-S326-E336,Junk,,Lake_Sec-310318_233002-S326-E336.png (https://dl.airtable.com/.attachments/ce80b8dd3b3eee951442d992d50b30a3/a7d8672f/Lake_Sec-310318_233002-S326-E336.png),Lake_Sec-310318_233002-S326-E336.wav (https://dl.airtable.com/.attachments/4a0d958ed3cd017c09bc83c0f8111f2a/e86d3e83/Lake_Sec-310318_233002-S326-E336.wav),Male,10.0,2018-04-01 11:35,Secretary_Island/Lake_Sec,
